tau,L,k,BH_cum_return,BH_vol_ann,BH_mdd,BH_sharpe,SLS_cum_return,SLS_vol_ann,SLS_mdd,SLS_sharpe,SLS_alpha,SLS_RSI_cum_return,SLS_RSI_vol_ann,SLS_RSI_mdd,SLS_RSI_sharpe,SLS_RSI_alpha,SLS_VOL_cum_return,SLS_VOL_vol_ann,SLS_VOL_mdd,SLS_VOL_sharpe,SLS_VOL_alpha,excess_mu_logret,excess_ci_lo,excess_ci_hi
0.0,1.0,1.0,3.3397514149374885,1.6031218228072528,0.5302929276047857,0.3865705300051506,8.70351467617076,0.2699280902874596,0.5466208784566458,0.30076509463485773,5.363763261233273,4.053282329127001,0.1890290708580944,0.4265552540572136,0.387045309310807,0.7135309141895118,-0.4703092718479058,0.2685126233437056,0.7938708685231255,-0.2510278516167034,-3.8100606867853943,-1.6912847087909037e-05,-0.0016987855565680325,0.0016468325751634169
0.0,1.0,5.0,3.3397514149374885,1.6031218228072528,0.5302929276047857,0.3865705300051506,1.620056085149228,0.23038833832086184,0.5787598961696373,0.11573022195047994,-1.7196953297882602,2.1163819509577726,0.21622046095869513,0.5344177805931726,0.20692370441234353,-1.2233694639797155,-0.46800659505134307,0.3209597248736731,0.8472561654456523,-0.25375272263534054,-3.8077580099888317,-0.00021896925550064002,-0.0019181651606419632,0.0014837472651226722
0.0,1.0,10.0,3.3397514149374885,1.6031218228072528,0.5302929276047857,0.3865705300051506,0.30965271436066155,0.2372120361553639,0.6521815461837729,-0.05210084768052265,-3.0300987005768265,0.3118472702615191,0.21899074298355387,0.618532791774524,-0.011800412597852325,-3.0279041446759694,-0.48023508632246054,0.33107060186061893,0.8588270533331877,-0.2660099287135129,-3.819986501259949,-0.0003691820007534326,-0.002103934971094658,0.001369130755565791
0.0,1.0,20.0,3.3397514149374885,1.6031218228072528,0.5302929276047857,0.3865705300051506,-0.35653991682782693,0.2528627264671768,0.7376453247048366,-0.19442775415367258,-3.696291331765315,-0.3602109729370074,0.24148779144992155,0.726212014263371,-0.19798112478033275,-3.699962387874496,-0.4220918509827986,0.3365521142967081,0.8633431667525363,-0.2743654498113152,-3.761843265920287,-0.0005105522077636068,-0.0022832474707873227,0.001259360390083393
0.0,1.0,50.0,3.3397514149374885,1.6031218228072528,0.5302929276047857,0.3865705300051506,-0.4923303115015172,0.283725322363718,0.8036951865797852,-0.2568959875523551,-3.8320817264390055,-0.4875003428040317,0.27652248373263266,0.7991491234662718,-0.26066544529985275,-3.82725175774152,-0.449183342895311,0.3407290330138817,0.8680715912646968,-0.28129985164767807,-3.788934757832799,-0.0005949155037184191,-0.002423994169261003,0.0012215771721465379
0.0,2.0,1.0,3.3397514149374885,1.6031218228072528,0.5302929276047857,0.3865705300051506,8.819908569342996,0.2739515631713334,0.5480839978292815,0.29687925023523837,5.480157154405507,4.321250914130425,0.21973464930824077,0.4447575291480913,0.3825667653335908,0.9814994991929362,-0.6646111141917329,0.6498842109728409,0.9374756690572178,-0.3158729726252215,-4.004362529129221,-2.9562589713000907e-05,-0.0017152003231825283,0.0016376013901280905
0.0,2.0,5.0,3.3397514149374885,1.6031218228072528,0.5302929276047857,0.3865705300051506,37.30302849918994,0.7239986313712385,0.8264485861302284,0.14335960024728908,33.963277084252454,12.992377685075866,0.5154825578284244,0.7341143836727508,0.22322517568645256,9.652626270138375,-0.661279423330458,0.7840351388203429,0.9686424900115337,-0.3803655492741117,-4.001030838267947,-0.0001683225778408289,-0.0024321484909741115,0.0020020034112474606
0.0,2.0,10.0,3.3397514149374885,1.6031218228072528,0.5302929276047857,0.3865705300051506,7.7405776905282035,0.6151581601258165,0.8355396714286792,0.02509579784907763,4.400826275590715,6.101559943140372,0.49830044234258286,0.7814243244807293,0.10796957989757086,2.7618085282028844,-0.7352263114480047,0.8337815514741423,0.9758397301921439,-0.393169000440742,-4.074977726385493,-0.00038508325915094814,-0.0025045283403375552,0.0017009409853302336
0.0,2.0,20.0,3.3397514149374885,1.6031218228072528,0.5302929276047857,0.3865705300051506,1.5266511540719192,0.6212427424065433,0.8840480282958331,-0.14819768043383252,-1.8131002608655689,0.43431932651734045,0.5338773433430012,0.8498851554736798,-0.10779961946169812,-2.905432088420148,-0.6260349929875381,0.8710829640328694,0.9792143290916036,-0.4107642777020732,-3.9657864079250267,-0.000715074664766259,-0.002888837571656838,0.0014149649897408742
0.0,2.0,50.0,3.3397514149374885,1.6031218228072528,0.5302929276047857,0.3865705300051506,-0.7000909325024207,0.6647650893166824,0.9389822000541481,-0.3250766057449509,-4.039842347439909,-0.663643332496445,0.60127342994269,0.9329172510990998,-0.32848748431888947,-4.0033947474339335,-0.25292690222365455,0.8920780317738023,0.9804163219385399,-0.42381745530472176,-3.592678317161143,-0.001090353342332287,-0.0033193367985238737,0.001097169624041836
0.0,3.0,1.0,3.3397514149374885,1.6031218228072528,0.5302929276047857,0.3865705300051506,8.820933277372845,0.28772033038390915,0.548119665292909,0.2970095854139645,5.481181862435356,4.382384430080716,0.27255006567807555,0.44739873423037096,0.3812508728079694,1.042633015143228,-0.7283992824139534,1.3146371069061298,0.9775280686718482,-0.340059811670423,-4.068150697351442,-3.5410187710616746e-05,-0.0017231740251911665,0.0016383445960424688
0.0,3.0,5.0,3.3397514149374885,1.6031218228072528,0.5302929276047857,0.3865705300051506,77.51791681069211,1.1581997523560457,0.8743010057270735,0.08779267035290585,74.17816539575462,15.426843254150146,0.728356440134221,0.7636218686851906,0.21084697965800808,12.087091839212658,-0.904510790304166,1.621647412423104,0.9907544828070436,-0.45047835264097064,-4.244262205241655,-0.0004027934823499189,-0.003108871300962269,0.002113464305162806
0.0,3.0,10.0,3.3397514149374885,1.6031218228072528,0.5302929276047857,0.3865705300051506,71.7910197056871,1.4761883669261466,0.9421293745400813,0.0002696192093490468,68.45126829074962,17.4229244241487,0.9928178930367639,0.8620997114071343,0.09555493794964331,14.08317300921121,-0.9238712838720657,1.7798222859944972,0.9934194269358403,-0.4629090352850946,-4.263622698809554,-0.0007835786602195877,-0.004064000435804221,0.0021522369412232322
0.0,3.0,20.0,3.3397514149374885,1.6031218228072528,0.5302929276047857,0.3865705300051506,4.0617207108861875,1.3221760428339746,0.9478940749979933,-0.12480586663153438,0.721969295948699,3.7304633402369904,1.0045774341905305,0.9107561182585348,-0.0590893675636972,0.39071192529950216,-0.9708678295118469,1.8844126745654943,0.9950839568365047,-0.47302469751462,-4.310619244449335,-0.0011047313778939684,-0.004093855812936731,0.0016653065415082472
0.0,3.0,50.0,3.3397514149374885,1.6031218228072528,0.5302929276047857,0.3865705300051506,-0.824008041184466,1.370085117181305,0.9763536764019212,-0.33840206032028103,-4.163759456121954,-0.7890510747422778,1.239802897886356,0.9680076779977512,-0.32923701297115465,-4.128802489679766,-0.9732397469853363,1.9860611282173313,0.9956364888346493,-0.4848936173772547,-4.312991161922825,-0.0017982055490711733,-0.004882279974093276,0.0010696088564577308
0.0005,1.0,1.0,3.3393073031610414,1.6038109832171634,0.5304274640577472,0.3863790477042247,8.417254587446964,0.27132608933503843,0.5503832946376682,0.2933174128448215,5.077947284285923,3.9176280682655626,0.18965680154102887,0.42930508539485646,0.37783630467132595,0.5783207651045211,-0.7877983096823511,0.26866711352519557,0.8867284654931087,-0.46479339391683105,-4.127105612843392,-2.316767133759379e-05,-0.001707152275779852,0.001642990002310966
0.0005,1.0,5.0,3.3393073031610414,1.6038109832171634,0.5304274640577472,0.3863790477042247,1.2242966619771987,0.2305761443191006,0.595712553310071,0.07882282806077569,-2.1150106411838427,1.7086499105041728,0.2164837684903558,0.5477330667185653,0.17191015936615703,-1.6306573926568686,-0.8949707332692157,0.3212625669777128,0.9466764739475987,-0.5885998885632018,-4.234278036430257,-0.00025201489142887766,-0.0019529538211224327,0.0014522763145860603
0.0005,1.0,10.0,3.3393073031610414,1.6038109832171634,0.5304274640577472,0.3863790477042247,-0.03295867183190256,0.2373541163582356,0.6874405439726874,-0.12046976685524399,-3.372265974992944,0.006462696576102697,0.21911037570038072,0.6503557340131515,-0.08019501346397208,-3.3328446065849384,-0.913075383186159,0.3314060528518694,0.956218717748025,-0.6264546168814126,-4.2523826863472,-0.00043153510167025585,-0.0021681019101029353,0.0013083462736292934
0.0005,1.0,20.0,3.3393073031610414,1.6038109832171634,0.5304274640577472,0.3863790477042247,-0.6098642426907797,0.25299235549246585,0.7989987712788668,-0.31008724470552584,-3.9491715458518213,-0.6006856519067032,0.24157625948369116,0.7862191573078774,-0.3123085475441529,-3.939992955067744,-0.9170606030773296,0.33689788168165447,0.9599778790691631,-0.6499059221605222,-4.2563679062383715,-0.0006216995689933726,-0.0023968831043772215,0.001150303061515999
0.0005,1.0,50.0,3.3393073031610414,1.6038109832171634,0.5304274640577472,0.3863790477042247,-0.7946656684532516,0.2839046637746001,0.8850563627869232,-0.4539622834756839,-4.133972971614293,-0.7826183095973824,0.276662678386561,0.878567675368443,-0.4509149313391904,-4.121925612758424,-0.9259585807799329,0.3410820718007559,0.963929932531343,-0.6684817204030769,-4.265265883940974,-0.0008043724431083095,-0.0026365207189208554,0.0010149084331767444
0.0005,2.0,1.0,3.3393073031610414,1.6038109832171634,0.5304274640577472,0.3863790477042247,8.564121213488953,0.27588143264804316,0.5522619484282768,0.28932824838464744,5.224813910327913,4.184604770903849,0.22070967690040064,0.44781410105030356,0.3736045960445574,0.8452974677428076,-0.8893207929282949,0.6490548361681693,0.9676759534682353,-0.4600826163723932,-4.228628096089336,-3.574049230901831e-05,-0.0017246207067550044,0.0016346523277367417
0.0005,2.0,5.0,3.3393073031610414,1.6038109832171634,0.5304274640577472,0.3863790477042247,31.333495460396712,0.7256761562723173,0.8328249942534626,0.1269575209502164,27.99418815723567,11.231071003464635,0.5176671822075667,0.7412466404057816,0.20362971678910918,7.891763700303593,-0.9654249082140438,0.7799752438722143,0.989813130265373,-0.6653706052840587,-4.304732211375085,-0.00020196532329788417,-0.0024698027872464786,0.0019717438423361273
0.0005,2.0,10.0,3.3393073031610414,1.6038109832171634,0.5304274640577472,0.3863790477042247,5.014272984238147,0.6152747006109581,0.8480545491623008,-0.010385489442532128,1.6749656810771059,4.430444351852873,0.49936857258972345,0.7929706058621894,0.07250648090126537,1.0911370486918317,-0.9796999594284582,0.8287140917800534,0.9928662151783344,-0.7174492744985089,-4.3190072625894995,-0.00045179437312873314,-0.002574189100176184,0.0016366097930430726
0.0005,2.0,20.0,3.3393073031610414,1.6038109832171634,0.5304274640577472,0.3863790477042247,0.2590679671716716,0.6310443507362727,0.9049572477832796,-0.2145705680301323,-3.08023933598937,-0.1304079575428436,0.5337193689001547,0.8711862850548205,-0.17586949000616764,-3.4697152607038846,-0.9834391235583393,0.8643062460289421,0.9940263772502681,-0.7586585542322114,-4.322746426719381,-0.0008415494300955372,-0.003020884298851492,0.0012939145882296377
0.0005,2.0,50.0,3.3393073031610414,1.6038109832171634,0.5304274640577472,0.3863790477042247,-0.9016673154270576,0.6630099148196996,0.9652998037434904,-0.45644552101371155,-4.2409746185880985,-0.8854882338253701,0.6000398269379283,0.9606913181619705,-0.4585716793614701,-4.224795536986412,-0.9841808578792383,0.8840807481231038,0.9947934148546206,-0.78891813024208,-4.32348816104028,-0.001356241291390155,-0.0035893266300657404,0.0008358429900584769
0.0005,3.0,1.0,3.3393073031610414,1.6038109832171634,0.5304274640577472,0.3863790477042247,8.565044607178534,0.2896628193230285,0.5523044241761875,0.28942364522199054,5.225737304017493,4.244316227557306,0.26135505161222294,0.45050291190986724,0.3721686352160529,0.9050089243962639,-0.924075528806445,1.3021686455018002,0.9875969103689447,-0.4433835664245072,-4.263382831967486,-4.1801558616450916e-05,-0.001732776689543881,0.001635099962786969
0.0005,3.0,5.0,3.3393073031610414,1.6038109832171634,0.5304274640577472,0.3863790477042247,68.33059554749481,1.1912412115047215,0.8818358276733788,0.07276802347110589,64.99128824433377,13.430294045115176,0.7456680685200419,0.770643672761539,0.19275222703673925,10.090986741954135,-0.9876169716493716,1.576544073049204,0.9960545798990125,-0.6794363570227487,-4.326924274810413,-0.0004493655633613466,-0.0032010378253012704,0.002104893648850804
0.0005,3.0,10.0,3.3393073031610414,1.6038109832171634,0.5304274640577472,0.3863790477042247,53.16063500508758,1.4783629269976906,0.946492553145012,-0.019561270461682666,49.821327701926535,13.318563434699762,1.0209869286084279,0.8697619097405214,0.06909267756003103,9.97925613153872,-0.9903960604189811,1.7193278149139992,0.9971683109937376,-0.7269835230241678,-4.329703363580022,-0.0008540791713998652,-0.0041428395924666276,0.002089063635864914
0.0005,3.0,20.0,3.3393073031610414,1.6038109832171634,0.5304274640577472,0.3863790477042247,1.6268401133271628,1.3222481304352682,0.9556423784539457,-0.16742109345825767,-1.7124671898338786,1.9154084276813246,1.0107938243768433,0.921133582919004,-0.10397229631243134,-1.4238988754797166,-0.9931957966456292,1.8021773782553983,0.9977030345995075,-0.7588027778150328,-4.3325030998066705,-0.0012376668612628617,-0.004236007778397522,0.0015361739494322737
0.0005,3.0,50.0,3.3393073031610414,1.6038109832171634,0.5304274640577472,0.3863790477042247,-0.9427422136322261,1.359228853671595,0.9854875653363555,-0.4302875066256253,-4.2820495167932675,-0.9246139523583567,1.2380281452309145,0.9794981425308257,-0.4229205504685322,-4.263921255519398,-0.9949881231462483,1.8850838877162617,0.99798857928093,-0.7829867509124273,-4.334295426307289,-0.0020777712083502385,-0.0051557591849260495,0.0007895835543181203
0.001,1.0,1.0,3.338863191384594,1.6036871446060417,0.5305620842168965,0.38618786439084174,8.131622257369441,0.2726378509946908,0.5540227526418893,0.285932855429288,4.792759065984848,3.78583244837512,0.19028181983034428,0.4320975884475013,0.368688587989752,0.44696925699052553,-0.9047998087412754,0.2688885362109234,0.9401382421847163,-0.6783613345754305,-4.24366300012587,-2.9463671594255962e-05,-0.001714893414600524,0.0016379540768884963
0.001,1.0,5.0,3.338863191384594,1.6036871446060417,0.5305620842168965,0.38618786439084174,0.8927624891343781,0.23077416894501215,0.6131847142984683,0.04197861361100768,-2.4461007022502166,1.357925031312322,0.21674868084452004,0.5612890374979743,0.1369941233850489,-1.9809381600722724,-0.9664343516439811,0.32172562885809985,0.9787787092133032,-0.9228943027960945,-4.305297543028575,-0.00028505987164417827,-0.0019868032438701386,0.0014196786637380302
0.001,1.0,10.0,3.338863191384594,1.6036871446060417,0.5305620842168965,0.38618786439084174,-0.28024256198073566,0.23751260170595725,0.7235180340701775,-0.1887676050102591,-3.61910575336533,-0.22340816017151136,0.2192353367273726,0.683033381215876,-0.14850282413314383,-3.562271351556106,-0.9735391120712091,0.33192206386576323,0.9828383196428869,-0.986269561963734,-4.312402303455804,-0.0004938944345658069,-0.0022315918790183705,0.001246661537574391
0.001,1.0,20.0,3.338863191384594,1.6036871446060417,0.5305620842168965,0.38618786439084174,-0.7579068021798115,0.25314852021306794,0.8517259097152373,-0.42566456566452354,-4.096769993564406,-0.7457996615853405,0.2416805422799547,0.840013963395712,-0.42655455111790475,-4.0846628529699345,-0.9769524525891325,0.33743358939917584,0.9847597553336134,-1.0247852449923178,-4.3158156439737265,-0.000732877596760789,-0.002509883397954497,0.0010403755844079305
0.001,1.0,50.0,3.338863191384594,1.6036871446060417,0.5305620842168965,0.38618786439084174,-0.9094196769721499,0.28413976839801913,0.9377607305527847,-0.6508610302996964,-4.248282868356744,-0.9005348209586602,0.2768511765538126,0.9317470663195843,-0.6409979739638573,-4.239398012343254,-0.9801606601040135,0.34162987907899567,0.9870049334336138,-1.0549874495212919,-4.319023851488607,-0.0010139707816741656,-0.0028485609003270087,0.0008072132822100626
0.001,2.0,1.0,3.338863191384594,1.6036871446060417,0.5305620842168965,0.38618786439084174,8.314530457333897,0.277978017430297,0.5564332941263544,0.28168771606836385,4.975667265949302,4.052085976570118,0.2216951875025953,0.45090914478864846,0.3647159052571697,0.7132227851855234,-0.9556490482814541,0.6571887637191974,0.9826073821521373,-0.6032909903218985,-4.294512239666049,-4.228560163424476e-05,-0.0017341063203769377,0.001630367297948227
0.001,2.0,5.0,3.338863191384594,1.6036871446060417,0.5305620842168965,0.38618786439084174,26.353003785605818,0.7275119863725451,0.8390343061054416,0.11065702261627837,23.014140594221224,9.706349465194688,0.5199911523352889,0.7483406708905384,0.18429032072331591,6.367486273810093,-0.9884653804378962,0.7761757976595631,0.9947842106146682,-0.9496902911186559,-4.32732857182249,-0.00023577255044723177,-0.0025068718710351138,0.0019405049565159186
0.001,2.0,10.0,3.338863191384594,1.6036871446060417,0.5305620842168965,0.38618786439084174,3.1917946537165385,0.6153914594417074,0.860002120757534,-0.04572244647018642,-0.14706853766805564,3.1739838577990875,0.5004642358631887,0.8046023488287213,0.037284605050751006,-0.16487933358550674,-0.992152463902655,0.823969231558066,0.9961320680746225,-1.0407193999627495,-4.331015655287249,-0.0005184277131979792,-0.0026424634312278393,0.001571256774382466
0.001,2.0,20.0,3.338863191384594,1.6036871446060417,0.5305620842168965,0.38618786439084174,-0.3528690919297816,0.6304348513444717,0.9239759058458714,-0.2812400554329179,-3.691732283314376,-0.4643835341409096,0.5335938155578617,0.8913152369104723,-0.24371728245435806,-3.803246725525504,-0.9935350533877357,0.8576251357659814,0.9966458957520818,-1.1041904622437084,-4.33239824477233,-0.0009680238691358588,-0.0031495131113482367,0.001168848688679673
0.001,2.0,50.0,3.338863191384594,1.6036871446060417,0.5305620842168965,0.38618786439084174,-0.962380269120081,0.661305610292934,0.9809453062173057,-0.5875887390077836,-4.301243460504675,-0.9556755523213941,0.5988628410689905,0.978027319053625,-0.5884308714511047,-4.2945387437059885,-0.9951481599541424,0.8758787561958241,0.9971575875623152,-1.150662894020569,-4.334011351338737,-0.001622295785037649,-0.0038590536086140284,0.0005726287583989074
0.001,3.0,1.0,3.338863191384594,1.6036871446060417,0.5305620842168965,0.38618786439084174,8.316264155231833,0.29183663912233915,0.5564871361409734,0.28186484210154095,4.977400963847239,4.110329713695147,0.24960770695753598,0.45362960030004557,0.3630841678315755,0.7714665223105522,-0.9713908870763144,1.289171358925493,0.9922129412925468,-0.5463134269630713,-4.3102540784609085,-4.8371456474346184e-05,-0.0017422493399534757,0.001630769892944317
0.001,3.0,5.0,3.338863191384594,1.6036871446060417,0.5305620842168965,0.38618786439084174,60.24150776343957,1.2249292422425728,0.8889266044859058,0.05671998106451088,56.90264457205497,11.69161763283119,0.7795293554386596,0.7775850953679388,0.17484577482443686,8.352754441446594,-0.9935033897131128,1.556423479485964,0.9974372757205122,-0.901202810597978,-4.332366581097707,-0.0005143913844095598,-0.003326212586939886,0.0020752773177303216
0.001,3.0,10.0,3.338863191384594,1.6036871446060417,0.5305620842168965,0.38618786439084174,39.335030504269675,1.4849052409362373,0.9504903058337646,-0.039201884702833284,35.99616731288509,10.171300348500552,1.0157686710404605,0.8771712603706509,0.04356429296529035,6.832437157115956,-0.9956571695241133,1.670933964261753,0.9981755852022534,-0.9750457142357387,-4.334520360908708,-0.0009340591598074042,-0.004249343920315939,0.0020254263995840116
0.001,3.0,20.0,3.338863191384594,1.6036871446060417,0.5305620842168965,0.38618786439084174,0.41056691060713324,1.3330352971975297,0.9625165562260672,-0.20881813095688043,-2.928296280777461,0.8158298022914076,1.0156050043248093,0.9307922689316239,-0.14871515709734984,-2.5230333890931864,-0.9963298565907652,1.7434580476307322,0.9984399629592365,-1.0130960236156912,-4.33519304797536,-0.0013655028724082828,-0.004372311225103141,0.0014145438506740354
0.001,3.0,50.0,3.338863191384594,1.6036871446060417,0.5305620842168965,0.38618786439084174,-0.9778018473370855,1.3607139856326567,0.9910821746094476,-0.5198822870393084,-4.3166650387216805,-0.9698193383122838,1.2529619149492808,0.9874357760877359,-0.512745017705332,-4.3086825296968785,-0.9975889278857146,1.8031832384031565,0.9986524412995003,-1.0345424124108844,-4.336452119270309,-0.0023576764544039576,-0.005437194071832194,0.0005125423721218394
